,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
2167,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00516KLL,Retiro,MOLIROJAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LI
2168,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00517KLL,Retiro,ORIUNDO AGRO S.A.C.
2169,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00511KLL,Retiro,IMPORT & EXPORT FUNDO VALDEZ E.I.R.L.
2170,KALLPA GENERACION S.A.,ICA 220,CB00518KLL,Retiro,PEAK QUALITY DEL PERU S.A.
2171,KALLPA GENERACION S.A.,CHICLAYO 220,CB00520KLL,Retiro,PILADORA DOÑA CARMELA SAC
2172,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00513KLL,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2173,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00519KLL,Retiro,PESQUERA OP7 & BELL S.A.C. / OP7 & BELL S.A.C.
2174,KALLPA GENERACION S.A.,ZORRITOS 220,CB00501KLL,Retiro,ACUACULTURA TECNICA INTEGRADA DEL PERU S.A.C
2175,KALLPA GENERACION S.A.,ASIA 220,CB00504KLL,Retiro,CERSUR S.A.
2176,KALLPA GENERACION S.A.,ZORRITOS 220,CB00505KLL,Retiro,COMISION DE USUARIOS BRUJAS ALTA
2177,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00514KLL,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
2178,KALLPA GENERACION S.A.,MOLLENDO 138,CB00522KLL,Retiro,PROCESADORA AGROINDUSTRIAL LA JOYA S.A.C.
2179,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00512KLL,Retiro,J.C.B. ESTRUCTURAS S.A.C.
2180,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00508KLL,Retiro,EL MODELADOR S A
2181,KALLPA GENERACION S.A.,REPARTICIÓN 138,CB00510KLL,Retiro,FABRICA DE HIELO SAN ANTONIO S.R.L.
2182,KALLPA GENERACION S.A.,SOCABAYA 220,CB00515KLL,Retiro,LADRILLERAS UNIDAS S A
2183,KALLPA GENERACION S.A.,SAN JUAN 220,CB00507KLL,Retiro,CONSORCIO GRANALLADO AZOLER S.A.C
2184,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00204STA,Retiro,PRECOTEX
2185,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00196STA,Retiro,AJEPER
2186,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00200STA,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2187,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00199STA,Retiro,GALLOS MARMOLERIA SA
2188,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PUCALLPA 60,CB00197STA,Retiro,AJEPER DEL ORIENTE S.A
2189,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00202STA,Retiro,JESHUA ADONAI S.A.C.
2190,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00203STA,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2191,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00201STA,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2192,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00206STA,Retiro,SERMARSU SOCIEDAD ANONIMA CERRADA
2193,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00208STA,Retiro,SUR COLOR STAR S.A.
2194,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00210STA,Retiro,TOPY TOP S A
2195,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00556HSR,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2196,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00555HSR,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
2197,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00549HSR,Retiro,PLASTICOS S-MAS E.I.R.L.
2198,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00554HSR,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2199,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00553HSR,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2200,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00551HSR,Retiro,LAVANDERIA Y TINTORERIA DAJALL S.A.C.
2201,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00548HSR,Retiro,SANTA VERENA S.A.C.
2202,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00552HSR,Retiro,INVERSIONES LUMARCO SA
2203,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00557HSR,Retiro,3M PERU S A
2204,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00547HSR,Retiro,TERPEL PERU S.A.C.
2205,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00550HSR,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
2206,KALLPA GENERACION S.A.,CHICLAYO 220,CB00449KLL,Retiro,ELECTRONORTE S.A.
2207,KALLPA GENERACION S.A.,ZORRITOS 220,CB00448KLL,Retiro,ELECTRONOROESTE S.A.
2208,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00447KLL,Retiro,ELECTRONOROESTE S.A.
2209,CELEPSA,CARAPONGO 220,CB00170CLP,Retiro,UNACEM S.A.A.
2210,ENGIE,ALTO PRADERAS 220kV,CB00500ENG,Retiro,ENEL DISTRIBUCION PERU
2211,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00219STA,Retiro,FIBRAS QUIMICAS INDUSTRIALES S A
2212,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00216STA,Retiro,ENERGIGAS S.A.C.
2213,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00212STA,Retiro,CARDSILPLAST S.A.C.
2214,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00224STA,Retiro,PROGRESO PERU S.A.C.
2215,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00211STA,Retiro,ARTE EXPRESS Y COMPAÑIA S.A.C.
2216,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00220STA,Retiro,INCA FASHION SAC
2217,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00215STA,Retiro,E & K ASOCIADOS S.A.C.
2218,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00222STA,Retiro,INMOBILIARIA AMERICAN GROUP
2219,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00214STA,Retiro,DISTRIBUCIONES QUINTANA S.A.C.
2220,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00213STA,Retiro,CP PROYECTOS SAC
2221,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00217STA,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
2222,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00218STA,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2223,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00223STA,Retiro,INVERSIONES LUMARCO SA
2224,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00221STA,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2225,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00225STA,Retiro,SANTA VERENA S.A.C.
2226,STATKRAFT S.A,SANTA ROSA 220,CB00236SKP,Retiro,CONFECCIONES LANCASTER S.A.
2227,ANDEAN POWER S.A.C.,PIURA OESTE 220,CB00262ADP,Retiro,SEPTEM TRADE S.A.
2228,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00263ADP,Retiro,THYSSENKRUPP INDUSTRIAL SOLUTIONS (PERU) S.A.
2229,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00251ADP,Retiro,ACUACULTURA TECNICA INTEGRADA DEL PERU S.A.C
2230,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00260ADP,Retiro,OVOPACK S.R.L.
2231,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00256ADP,Retiro,CLASIFICADORA DE LANAS MACEDO SAC.
2232,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00254ADP,Retiro,CENTRO MAR S.A.
2233,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00257ADP,Retiro,CRIADOR EL GUAMITO S.A.C.
2234,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00258ADP,Retiro,GOLF Y COUNTRY CLUB DE TRUJILLO
2235,ANDEAN POWER S.A.C.,MARCONA 220,CB00252ADP,Retiro,AGROMIN LA BONITA SAC
2236,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00566HSR,Retiro,TERPEL PERU S.A.C.
2237,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00562HSR,Retiro,INDUSTRIA GRAFICA CIMAGRAF S.A.C.
2238,COLCA SOLAR S.A.C.,CHICLAYO 220,CB00001CSO,Retiro,AGRICOLA CERRO PRIETO S.A.
2239,COLCA SOLAR S.A.C.,CHICLAYO 220,CB00002CSO,Retiro,CERAMICOS GALCA S.A.C.
2240,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00558HSR,Retiro,ATHEGSUR PERU E.I.R.L.
2241,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00559HSR,Retiro,FABRIREX S.A.C.
2242,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00560HSR,Retiro,HANALEI S.A.C
2243,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00561HSR,Retiro,INDUPARK S.A.C.
2244,ATRIA ENERGIA S.A.C.,ZORRITOS 220,CB00563HSR,Retiro,INDUSTRIA Y COMERCIALIZACION DE FRIO S.R.L.
2245,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00564HSR,Retiro,LADRILLOS TYSON S.A.C.
2246,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00565HSR,Retiro,SUMA INVERSIONES INMOBILIARIAS S.A.C.
2247,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00382EPE,Retiro,VOESTALPINE HIGH PERFORMANCE METALS DEL PERU
2248,KALLPA GENERACION S.A.,TAMBO DE MORA 10,CB00525KLL,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
2249,ATRIA ENERGIA S.A.C.,PARACAS 10,CB00567HSR,Retiro,SUMA INVERSIONES INMOBILIARIAS S.A.C.
2250,ENGIE,PIURA OESTE 220,CB00501ENG,Retiro,ENEL DISTRIBUCION PERU
2251,FENIX POWER PERÚ,SAN JUAN 220,CB00239FPP,Retiro,MEDIC SER S.A.C.
2252,FENIX POWER PERÚ,SAN JUAN 220,CB00240FPP,Retiro,ONCOCENTER PERU S.A.C.
2253,FENIX POWER PERÚ,CHAVARRIA 220,CB00238FPP,Retiro,COELVISAC
2254,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00383EPE,Retiro,PODER PANADERO
2255,SAN GABAN,INDUSTRIALES 220,CB00088SGB,Retiro,CONFECCIONES TEXTIMAX S A
2256,SAN GABAN,INDUSTRIALES 220,CB00089SGB,Retiro,CONFECCIONES TEXTIMAX S A
2257,SAN GABAN,INDUSTRIALES 220,CB00090SGB,Retiro,CONFECCIONES TEXTIMAX S A
2258,EGASA,CHILINA 138,CB00071EGA,Retiro,UNIVERSIDAD CATOLICA SAN PABLO
2259,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00578HSR,Retiro,MOLINO LUKASE S.R.L.
2260,ATRIA ENERGIA S.A.C.,CANTERA 220,CB00568HSR,Retiro,ALGOSEMI S.A.C
2261,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00574HSR,Retiro,INMOBILIARIA TRIBOÑA S.A.C.
2262,ATRIA ENERGIA S.A.C.,ALTO PRADERAS 220kV,CB00573HSR,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2263,HUAURA POWER GROUP S.A.,SANTA ROSA 220,CB00167HPG,Retiro,K´FESO S.A.C.
2264,COLCA SOLAR S.A.C.,SANTA ROSA 220,CB00005CSO,Retiro,K´FESO S.A.C.
2265,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00577HSR,Retiro,LABORATORIOS SMA.SAC
2266,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00575HSR,Retiro,JUNTA DE PROPIETARIOS C.C.DE FABRICA
2267,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00572HSR,Retiro,GRUPO ISAMISA S.A.C.
2268,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00570HSR,Retiro,CONDUCTORES METALICOS S.A.C.
2269,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00576HSR,Retiro,KANAY S.A.C.
2270,ATRIA ENERGIA S.A.C.,LOMERA 220,CB00580HSR,Retiro,VERDEFLOR S.A.C.
2271,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00569HSR,Retiro,BAC PETROL S.A.C
2272,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00579HSR,Retiro,OCEANO SEAFOOD S.A.
2273,KALLPA GENERACION S.A.,CHIMBOTE1 220,CB00555KLL,Retiro,HIDRANDINA
2274,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00556KLL,Retiro,ITICSA
2275,KALLPA GENERACION S.A.,SAN JUAN 220,CB00551KLL,Retiro,SURPACK S.A.
2276,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00538KLL,Retiro,FILTROS LYS S.A.
2277,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00553KLL,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
2278,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00530KLL,Retiro,AJEPER
2279,KALLPA GENERACION S.A.,SAN JUAN 220,CB00544KLL,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2280,KALLPA GENERACION S.A.,SAN JUAN 220,CB00540KLL,Retiro,GALLOS MARMOLERIA SA
2281,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00547KLL,Retiro,PLASTICOS BASICOS DE EXPORTACION S.A.C.
2282,KALLPA GENERACION S.A.,SAN JUAN 220,CB00532KLL,Retiro,CAMAL FRIGORIFICO LURIN SOCIEDAD ANONIMA CERRADA
2283,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00535KLL,Retiro,CORPORACION GRAFICA UNIVERSAL S.A.C.
2284,KALLPA GENERACION S.A.,PUCALLPA 60,CB00531KLL,Retiro,AJEPER DEL ORIENTE S.A
2285,KALLPA GENERACION S.A.,TRUJILLO 220,CB00542KLL,Retiro,GANDULES INC SAC
2286,KALLPA GENERACION S.A.,MARCONA 220,CB00534KLL,Retiro,CHALA ONE SOCIEDAD ANONIMA CERRADA - CHALA ONE S.A
2287,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00543KLL,Retiro,GLOBAL SALES SOLUTIONS LINE SL SUCURSAL EN PERU
2288,KALLPA GENERACION S.A.,VENTANILLA 220,CB00548KLL,Retiro,PROCESADORA COMERCIALIZAD MONTENEGRO SAC
2289,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00539KLL,Retiro,FLP DEL PERU SOCIEDAD ANONIMA CERRADA
2290,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00550KLL,Retiro,SEPTEM TRADE S.A.
2291,KALLPA GENERACION S.A.,SAN JUAN 220,CB00527KLL,Retiro,AGRICOLA LA CHACRA S.A.C.
2292,KALLPA GENERACION S.A.,CHICLAYO 220,CB00541KLL,Retiro,GANDULES INC SAC
2293,KALLPA GENERACION S.A.,ZORRITOS 220,CB00554KLL,Retiro,VIRAZON S A
2294,KALLPA GENERACION S.A.,TRUJILLO 220,CB00533KLL,Retiro,CAMPOSOL S.A.
2295,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00552KLL,Retiro,TECNOPRESS S.A.C.
2296,KALLPA GENERACION S.A.,CHILCA REP 220,CB00528KLL,Retiro,AGRO ALIMENTOS ANDINOS S.A.C.
2297,KALLPA GENERACION S.A.,CHILCA REP 220,CB00526KLL,Retiro,3M PERU S A
2298,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00549KLL,Retiro,SANTA VERENA S.A.C.
2299,KALLPA GENERACION S.A.,MARCONA 220,CB00529KLL,Retiro,AGROMIN LA BONITA SAC
2300,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00537KLL,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2301,KALLPA GENERACION S.A.,VENTANILLA 220,CB00536KLL,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2302,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00545KLL,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2303,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00571HSR,Retiro,FRINOR S.A.C.
2304,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00557KLL,Retiro,AGROALTO S.A.C.
2305,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00559KLL,Retiro,STROBBE HNOS SRL
2306,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00558KLL,Retiro,FUNDO CHICLAYITO  S.A.C.
2307,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00233STA,Retiro,LAVANDERIA Y TINTORERIA DAJALL S.A.C.
2308,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00235STA,Retiro,TERPEL PERU S.A.C.
2309,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00227STA,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2310,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA REP 220,CB00226STA,Retiro,3M PERU S A
2311,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00234STA,Retiro,PLASTICOS FENIX EIRL
2312,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00228STA,Retiro,ESTACION PACHACUTEC S.A.C
2313,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00229STA,Retiro,FABRIREX S.A.C.
2314,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00230STA,Retiro,HANALEI S.A.C
2315,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA DOS 220,CB00231STA,Retiro,INDUPARK S.A.C.
2316,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00232STA,Retiro,INDUSTRIA GRAFICA CIMAGRAF S.A.C.
2317,EGASA,PIURA OESTE 220,CB00072EGA,Retiro,COELVISAC
2318,CELEPSA,SANTA ROSA 220,CB00171CLP,Retiro,ALGODONERA CONTINENTAL S.A.C.
2319,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA REP 220,CB00236STA,Retiro,INDUPARK S.A.C.
2320,ENGIE,ILO ELP 138,CB00502ENG,Retiro,ENEL DISTRIBUCION PERU
2321,STATKRAFT S.A,ALTO PRADERAS 220kV,CB00237SKP,Retiro,PURATOS PERU S.A.
2322,KALLPA GENERACION S.A.,ILO ELP 138,CB00560KLL,Retiro,ENEL DISTRIBUCION PERU
2323,ORAZUL ENERGY PERÚ,ILO ELP 138,CB00072OEP,Retiro,ENEL DISTRIBUCION PERU
2324,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00603HSR,Retiro,KUNTUR COMERCIAL EIRL
2325,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00596HSR,Retiro,FILM PACK S.A.C.
2326,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00610HSR,Retiro,PACCU S A
2327,ATRIA ENERGIA S.A.C.,ICA 220,CB00584HSR,Retiro,AGROPECUARIA SAN IGNACIO DE LOYOLA S.A.C. - AGRISI
2328,ATRIA ENERGIA S.A.C.,ICA 220,CB00588HSR,Retiro,CIA.DE EXP.Y NEGOCIOS GNRLES.S.A.(COEXA)
2329,ATRIA ENERGIA S.A.C.,ICA 220,CB00583HSR,Retiro,AGRO PARACAS S.A.
2330,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00605HSR,Retiro,MOLINERA TROPICAL DEL NORTE SAC
2331,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00604HSR,Retiro,LANGOSTINERA CARDALITO S.A.C
2332,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00590HSR,Retiro,CONDUCTORES ELECTRICOS LIMA S A
2333,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00599HSR,Retiro,HACIENDA EL MONASTERIO SAC
2334,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00611HSR,Retiro,PLANTA PROCESADORA CAROLINA DEL SUR SAC
2335,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00608HSR,Retiro,MOLINOS LOS ANGELES S.R.L
2336,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00598HSR,Retiro,GAM CORP S.A.
2337,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00600HSR,Retiro,HILADOS ESPECIALES DEL SUR S.A.C.
2338,ATRIA ENERGIA S.A.C.,ALTO PRADERAS 220kV,CB00612HSR,Retiro,SANTIAGO QUEIROLO S.A.C.
2339,ATRIA ENERGIA S.A.C.,ICA 220,CB00582HSR,Retiro,AGRICOLA SANTIAGO QUEIROLO S.A.C.
2340,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00592HSR,Retiro,CORPORACION TDN S.A.C.
2341,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00587HSR,Retiro,CERAMICOS PIURA S.A.C.
2342,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00586HSR,Retiro,CABLES ELECTRICOS BRANDE S.A.C.
2343,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00613HSR,Retiro,TUBERIAS PLASTICAS S.A.C.
2344,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00606HSR,Retiro,MOLINO SAN NICOLAS SAC
2345,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00595HSR,Retiro,ENVASES SAN NICOLAS SAC
2346,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00609HSR,Retiro,MONT BLANC EXPORT S.R LTDA
2347,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00585HSR,Retiro,AJEPER
2348,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00594HSR,Retiro,EMPRESA PROCESADORA ALONSO
2349,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00581HSR,Retiro,AGRICOLA ISPANA S.A.C.
2350,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00589HSR,Retiro,CIFARMA S.A.C.
2351,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00614HSR,Retiro,VITALINE SOCIEDAD ANONIMA CERRADA
2352,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00601HSR,Retiro,HOTEL RESTAURANT  LA HACIENDA  S.A.
2353,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00593HSR,Retiro,CURTIEMBRE LA PISQUENA SA
2354,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00616HSR,Retiro,Y & R AGRICOLA DUSHEDARE E.I.R.L.
2355,ATRIA ENERGIA S.A.C.,ICA 220,CB00615HSR,Retiro,Y & R AGRICOLA DUSHEDARE E.I.R.L.
2356,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00591HSR,Retiro,CORPORACION FRIO CENTER DEL PERU S.A.C
2357,ATRIA ENERGIA S.A.C.,PARAMONGA NUEVA 220,CB00597HSR,Retiro,FROZEN FOODS SOCIEDAD ANONIMA CERRADA
2358,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00607HSR,Retiro,MOLINOS & CIA SEMPER SAC.
2359,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00623HSR,Retiro,FRUITXCHANGE S.A.C
2360,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00630HSR,Retiro,REPRIND S.A.C.
2361,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00622HSR,Retiro,ENERJET S.A.
2362,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00625HSR,Retiro,RUBIKA PROYECTOS S.A.C.
2363,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00617HSR,Retiro,ACRICORP S.A.C.
2364,ATRIA ENERGIA S.A.C.,ICA 220,CB00624HSR,Retiro,FUNDO SAN LUIS S.A.C.
2365,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00626HSR,Retiro,INDUSTRIA PERUANA DEL ACERO S.A.
2366,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00620HSR,Retiro,EMPACADORA Y PROCESADORA HUAMANI SAC
2367,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00621HSR,Retiro,EMPRESA  DE SERVICIOS  DE LOS AGRICULTORES  DE LAN
2368,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00629HSR,Retiro,PEAK QUALITY DEL PERU S.A.
2369,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00628HSR,Retiro,MIK CARPE S.A.C.
2370,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00627HSR,Retiro,INVERSIONES HOLDING PERU SOCIEDAD ANONIMA CERRADA
2371,EGEMSA,PARAMONGA NUEVA 220,CB00248EGM,Retiro,COMPANIA PESQUERA DEL PACIFICO CENTRO SA
2372,EGEMSA,VIZCARRA 220,CB00259EGM,Retiro,MINERA ANTAMINA
2373,EGEMSA,PARAMONGA NUEVA 220,CB00258EGM,Retiro,MINERA ANTAMINA
2374,EGEMSA,AYAVIRI 138,CB00249EGM,Retiro,ELECTRO PUNO
2375,EGEMSA,AZANGARO 138,CB00252EGM,Retiro,ELECTRO PUNO
2376,EGEMSA,SAN GABAN 138,CB00257EGM,Retiro,ELECTRO PUNO
2377,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00619HSR,Retiro,COTTON KNIT S.A.C.
2378,EGEMSA,PUNO 138,CB00255EGM,Retiro,ELECTRO PUNO
2379,EGEMSA,JULIACA 138,CB00253EGM,Retiro,ELECTRO PUNO
