,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
3122,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00735HSR,Retiro,REFRISA S.R.LTDA.
3123,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00730HSR,Retiro,AGRICOLA GUILI SOCIEDAD ANONIMA CERRADA - AGRICOLA
3124,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ALTO PRADERAS 220kV,CB00323STA,Retiro,SANTIAGO QUEIROLO S.A.C.
3125,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,OROYA NUEVA 50,CB00320STA,Retiro,MINERA IRL
3126,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA REP 220,CB00311STA,Retiro,AGRO ALIMENTOS ANDINOS S.A.C.
3127,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ALTO PRADERAS 220kV,CB00316STA,Retiro,FABRITRADE S.A.C.
3128,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ASIA 220,CB00313STA,Retiro,CONDOMINIO LAS BRISAS
3129,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ALTO PRADERAS 220kV,CB00318STA,Retiro,INVERSIONES PECUARIAS LURIN S A
3130,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CANTERA 220,CB00324STA,Retiro,SOCIEDAD AGRICOLA ARONA S.A.
3131,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ALTO PRADERAS 220kV,CB00317STA,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
3132,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ASIA 220,CB00314STA,Retiro,CONDOMINIO PLAYA CORAL
3133,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00319STA,Retiro,MASERPET SA MAT. Y SERV. PETROLEROS SA
3134,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00315STA,Retiro,CORPORACION DE PLASTICOS HERMANOS ALEGRE S.A.C.
3135,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA REP 220,CB00322STA,Retiro,RMB SATECI SOCIEDAD ANONIMA CERRADA
3136,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00321STA,Retiro,PRODUCTORA DE ALIMENTOS UNO S.A.C.
3137,INLAND ENERGY SAC,CARAPONGO 220,CB00289INL,Retiro,RINTI S A
3138,ATRIA ENERGIA S.A.C.,NAZCA 22.9,CB00740HSR,Retiro,AGRICOLA GUILI SOCIEDAD ANONIMA CERRADA - AGRICOLA
3139,ATRIA ENERGIA S.A.C.,NAZCA 22.9,CB00738HSR,Retiro,AGRICOLA CHAPI S.A.
3140,INLAND ENERGY SAC,SOCABAYA 138,CB00290INL,Retiro,LUZ DEL SUR
3141,INLAND ENERGY SAC,TRUJILLO 220,CB00291INL,Retiro,LUZ DEL SUR
3142,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00866KLL,Retiro,TELEATENTO DEL PERU S.A.C.
3143,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00413EPE,Retiro,INDUSTRIAS LOGAREX S.A.C.
3144,KALLPA GENERACION S.A.,TRUJILLO 220,CB00870KLL,Retiro,GRAN HOTEL EL GOLF TRUJILLO S.A.
3145,KALLPA GENERACION S.A.,TRUJILLO 220,CB00875KLL,Retiro,MOLINO LUKASE S.R.L.
3146,KALLPA GENERACION S.A.,VENTANILLA 220,CB00872KLL,Retiro,GRUPPE AR S.A.C.
3147,KALLPA GENERACION S.A.,SOCABAYA 220,CB00873KLL,Retiro,INDUSTRIA LADRILLERA CONTINENTAL S.A.C.
3148,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00877KLL,Retiro,PLASTICOS INDECOEL S.R.L
3149,KALLPA GENERACION S.A.,SAN JUAN 220,CB00867KLL,Retiro,CORPORACION DE PLASTICOS HERMANOS ALEGRE S.A.C.
3150,KALLPA GENERACION S.A.,MARCONA 220,CB00876KLL,Retiro,PLANTA PROCESADORA ANGELES S.A.C.
3151,KALLPA GENERACION S.A.,CHILCA REP 220,CB00879KLL,Retiro,RMB SATECI SOCIEDAD ANONIMA CERRADA
3152,KALLPA GENERACION S.A.,SAN JUAN 220,CB00878KLL,Retiro,PRODUCTORA DE ALIMENTOS UNO S.A.C.
3153,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00871KLL,Retiro,GRUPO LOPEZ HNOS. S.A.C.
3154,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00874KLL,Retiro,MANUTTUPA PUCLLA LIDIO
3155,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00868KLL,Retiro,CORPORACION VIVANCO S.A.C.
3156,INLAND ENERGY SAC,PLANICIE220,CB00293INL,Retiro,WESTPHALIA ALIMENTOS SOCIEDAD ANONIMA CERRADA - WE
3157,INLAND ENERGY SAC,CHAVARRIA 220,CB00292INL,Retiro,MAGENSA MATERIALES GENERALES S.A.C.
3158,KALLPA GENERACION S.A.,PUCALLPA 60,CB00869KLL,Retiro,COSTA DEL SOL PUCALLPA S.A.C.
3159,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00741HSR,Retiro,ESTACION SANTA MARIA S.A.C.
3160,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00742HSR,Retiro,GRIFOS DIANA S.A.C.
3161,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00743HSR,Retiro,INKA´S BERRIES S.A.C.
3162,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00744HSR,Retiro,PROYECTOS INMOBILIARIOS NUEVO HORIZONTE SOCIEDAD A
3163,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00745HSR,Retiro,SERVICIOS PLASTICOS INDUSTRIALES  S A
3164,ATRIA ENERGIA S.A.C.,CHIMBOTE1 138,CB00746HSR,Retiro,SOLGAS S.A.
3165,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00751HSR,Retiro,INVERSIONES COPROMAR S.R.L.
3166,ATRIA ENERGIA S.A.C.,LOS HEROES 220,CB00748HSR,Retiro,EGA AGROINDUSTRIAL S.A.C.
3167,CELEPSA,CHICLAYO 220,CB00183CLP,Retiro,ELECTRO DUNAS
3168,CELEPSA,TRUJILLO 220,CB00182CLP,Retiro,ELECTRO DUNAS
3169,KALLPA GENERACION S.A.,MARCONA 220,CB00880KLL,Retiro,AGRICOLA CHAPI S.A.
3170,KALLPA GENERACION S.A.,MARCONA 220,CB00881KLL,Retiro,AGRICOLA GUILI SOCIEDAD ANONIMA CERRADA - AGRICOLA
3171,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00883KLL,Retiro,GRIFOS DIANA S.A.C.
3172,KALLPA GENERACION S.A.,SAN JUAN 220,CB00884KLL,Retiro,INKA´S BERRIES S.A.C.
3173,KALLPA GENERACION S.A.,SAN JUAN 220,CB00882KLL,Retiro,ESTACION SANTA MARIA S.A.C.
3174,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00887KLL,Retiro,SOLGAS S.A.
3175,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00885KLL,Retiro,PROYECTOS INMOBILIARIOS NUEVO HORIZONTE SOCIEDAD A
3176,KALLPA GENERACION S.A.,SAN JUAN 220,CB00886KLL,Retiro,SERVICIOS PLASTICOS INDUSTRIALES  S A
3177,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00758HSR,Retiro,EMPRESA EDITORA EL COMERCIO S.A.
3178,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00755HSR,Retiro,AGRICOLA SANTIAGO QUEIROLO S.A.C.
3179,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00761HSR,Retiro,INMOBILIARIA PACHACAMAC SAC
3180,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00757HSR,Retiro,BAC THOR S.A.C.
3181,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00764HSR,Retiro,MANUFACTURAS DE PASADORES Y CINTAS SAC - (MAPASAC)
3182,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00760HSR,Retiro,GAMING AND SERVICES S.A.C.
3183,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00766HSR,Retiro,TERPEL PERU S.A.C.
3184,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00759HSR,Retiro,ESTACION DE SERVICIOS EL PINO E.I.R.L.
3185,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00754HSR,Retiro,A & D QUIMICOS Y DIVERSOS S.A.
3186,ATRIA ENERGIA S.A.C.,LOS HEROES 66,CB00762HSR,Retiro,LADRILLERA SANTA RITA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
3187,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00767HSR,Retiro,CENTER PLAST AREQUIPA SAC.
3188,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00756HSR,Retiro,ASOCIACION DE COMERCIANTES EL ZAPATON DE GRAU
3189,ATRIA ENERGIA S.A.C.,LOS HEROES 66,CB00765HSR,Retiro,MEGA PESCA S.A.
3190,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00763HSR,Retiro,LADRILLERIA
3191,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00768HSR,Retiro,EMBOTELLADORA CARAL S.A.C.
3192,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00352STA,Retiro,PAPELERA REYES S.A.C
3193,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00361STA,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
3194,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00335STA,Retiro,ENERJET S.A.
3195,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00350STA,Retiro,OCONGALLA S.A.C.
3196,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00353STA,Retiro,PLASTICOS BASICOS DE EXPORTACION S.A.C.
3197,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00354STA,Retiro,PLASTICOS INDECOEL S.R.L
3198,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00357STA,Retiro,SERVICENTRO EL ASESOR SAC
3199,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00343STA,Retiro,INVERSIONES ALMET S.A.C.
3200,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00358STA,Retiro,SOLGAS S.A.
3201,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00336STA,Retiro,ESTACION DE SERVICIOS H & A SOCIEDAD ANONIMA CERRADA - ESTACION DE SERVICIOS H & A S.A.C.
3202,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00325STA,Retiro,ADMINISTRADORA CLINICA RICARDO PALMA S.A.
3203,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00331STA,Retiro,COMPUESTOS SINTETICOS S A
3204,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00341STA,Retiro,HILPLAST S.A.C.
3205,KALLPA GENERACION S.A.,NAZCA 22.9,CB00891KLL,Retiro,MINERA ESPAÑOLITA DEL SUR S.A.
3206,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00351STA,Retiro,ORGINOR NATURAL S.A.
3207,KALLPA GENERACION S.A.,NAZCA 22.9,CB00890KLL,Retiro,EMC GREEN GROUP S.A.
3208,KALLPA GENERACION S.A.,NAZCA 22.9,CB00892KLL,Retiro,PLANTA PROCESADORA ANGELES S.A.C.
3209,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00329STA,Retiro,OTERRA S.A.
3210,KALLPA GENERACION S.A.,NAZCA 22.9,CB00888KLL,Retiro,AGRICOLA CHAPI S.A.
3211,KALLPA GENERACION S.A.,NAZCA 22.9,CB00889KLL,Retiro,AGRICOLA GUILI SOCIEDAD ANONIMA CERRADA - AGRICOLA
3212,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00332STA,Retiro,CORPORACION EL TRIGAL S.A.C.
3213,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00355STA,Retiro,POLI SHOES S.A.C.
3214,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00338STA,Retiro,GOLDEN INVESTMENT S.A.
3215,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00334STA,Retiro,EMPRESA DE TRANSPORTES Y SERVICIOS VIRGEN DE LA PUERTA S.A.
3216,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,HUACHO 220,CB00326STA,Retiro,AGROPACKERS SOCIEDAD ANONIMA CERRADA
3217,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00359STA,Retiro,TECNOPRESS S.A.C.
3218,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00328STA,Retiro,CENTRO CARNES S.R.L.
3219,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00345STA,Retiro,ITNI INVESTMENTS S.A.C.
3220,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00339STA,Retiro,GRIFO EL PACIFICO S.A.C.
3221,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00344STA,Retiro,INVERSIONES PECUARIAS LURIN S A
3222,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00346STA,Retiro,KANAY S.A.C.
3223,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00330STA,Retiro,CLEAN ENERGY DEL PERU S.R.L.
3224,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00349STA,Retiro,METALES INGENIERIA Y CONSTRUCCION S.A.C.
3225,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00340STA,Retiro,GRUPPE AR S.A.C.
3226,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00348STA,Retiro,MANUTTUPA PUCLLA LIDIO
3227,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00342STA,Retiro,INMOBILIARIA PACHACAMAC SAC
3228,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00327STA,Retiro,BAC THOR S.A.C.
3229,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00356STA,Retiro,REFRISA S.R.LTDA.
3230,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00347STA,Retiro,MANUFACTURAS DE PASADORES Y CINTAS SAC - (MAPASAC)
3231,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00337STA,Retiro,GAMING AND SERVICES S.A.C.
3232,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00360STA,Retiro,TERPEL PERU S.A.C.
3233,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00333STA,Retiro,EMBOTELLADORA CARAL S.A.C.
3234,CELEPSA,MARCONA 60,CB00184CLP,Retiro,ELECTRO DUNAS
3235,ENGIE,TRUJILLO 220,CB00524ENG,Retiro,PESQUERA DIAMANTE
3236,ENGIE,MOLLENDO 138,CB00523ENG,Retiro,PESQUERA DIAMANTE
3237,ENGIE,INDEPENDENCIA 220,CB00522ENG,Retiro,PESQUERA DIAMANTE
3238,FENIX POWER PERÚ,ZAPALLAL 220,CB00269FPP,Retiro,COELVISAC
3239,FENIX POWER PERÚ,CARAPONGO 220,CB00268FPP,Retiro,COELVISAC
3240,FENIX POWER PERÚ,CHAVARRIA 220,CB00265FPP,Retiro,CENCOSUD RETAIL PERU S.A.
3241,FENIX POWER PERÚ,PARAMONGA NUEVA 220,CB00266FPP,Retiro,CENCOSUD RETAIL PERU S.A.
3242,FENIX POWER PERÚ,SANTA ROSA 220,CB00267FPP,Retiro,CENCOSUD RETAIL PERU S.A.
3243,EGASA,MARCONA 60,CL00149EGA,Retiro,SOCIEDAD ELECT. DEL SUR OESTE
3244,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00903KLL,Retiro,TRITEMPLEX S.A.
3245,KALLPA GENERACION S.A.,SAN JUAN 220,CB00897KLL,Retiro,INMOBILIARIA PACHACAMAC SAC
3246,KALLPA GENERACION S.A.,PLANICIE220,CB00893KLL,Retiro,BAC THOR S.A.C.
3247,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00901KLL,Retiro,REFRISA S.R.LTDA.
3248,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00900KLL,Retiro,MANUFACTURAS DE PASADORES Y CINTAS SAC - (MAPASAC)
3249,KALLPA GENERACION S.A.,SAN JUAN 220,CB00896KLL,Retiro,GAMING AND SERVICES S.A.C.
3250,KALLPA GENERACION S.A.,SOCABAYA 220,CB00898KLL,Retiro,INVERSIONES COPROMAR S.R.L.
3251,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00902KLL,Retiro,TERPEL PERU S.A.C.
3252,KALLPA GENERACION S.A.,LOS HEROES 220,CB00894KLL,Retiro,EGA AGROINDUSTRIAL S.A.C.
3253,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00899KLL,Retiro,JJ ROE S.A.C.
3254,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00895KLL,Retiro,EMBOTELLADORA CARAL S.A.C.
3255,FENIX POWER PERÚ,CHAVARRIA 220,CB00271FPP,Retiro,CALSA PERU S.A.C.
3256,ENGIE,MARCONA 220,CB00528ENG,Retiro,MINERA SHOUXIN PERU S.A.
3257,ENGIE,PIURA OESTE 220,CB00526ENG,Retiro,COELVISAC
3258,ENGIE,SAN JUAN 220,CB00527ENG,Retiro,INRETAIL PHARMA S.A.
3259,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00024END,Retiro,NEPTUNIA S.A.
3260,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00019END,Retiro,METALPREN S A
3261,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00022END,Retiro,MULTIMERCADOS ZONALES S.A.
3262,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00030END,Retiro,VIPLASTIC PERU S A
3263,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00026END,Retiro,NEWPORT CAPITAL S.A.C.
3264,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00008END,Retiro,ALVAC S.A. - SUCURSAL DEL PERU
3265,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00010END,Retiro,CLOROX PERU S.A.
3266,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00011END,Retiro,CLOROX PERU S.A.
3267,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00013END,Retiro,CORPORACION AMERICANA DE PLASTICOS S.A.C.
3268,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00012END,Retiro,CONSTRUCCIONES ELECTROMECANICAS DELCROSA S.A. O DE
3269,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00014END,Retiro,ENVASES INDUSTRIALES S.A.C.
3270,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00015END,Retiro,INVERSIONES PERU PACIFICO S.A.
3271,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00017END,Retiro,MEDIFARMA S A
3272,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00018END,Retiro,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA
3273,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00020END,Retiro,MIXERCON S.A.
3274,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00021END,Retiro,MOLINOS CALCAREOS S.A.C.
3275,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00023END,Retiro,MULTIMERCADOS ZONALES S.A.
3276,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00025END,Retiro,NEPTUNIA S.A.
3277,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00027END,Retiro,SGS DEL PERU S.A.C.
3278,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00028END,Retiro,SGS DEL PERU S.A.C.
3279,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00029END,Retiro,SUPERMERCADOS PERUANOS S.A.
3280,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00007END,Retiro,ACEROS AREQUIPA
3281,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00009END,Retiro,CALIDAD PLASTICA S.A.C.
3282,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00016END,Retiro,MARANATHA FISH S.A.C.
3283,FENIX POWER PERÚ,CHILCA REP 220,CB00270FPP,Retiro,NOVAPERU S.A.C.
3284,INLAND ENERGY SAC,CHICLAYO 220,CB00295INL,Retiro,LUZ DEL SUR
3285,INLAND ENERGY SAC,PIURA OESTE 220,CB00297INL,Retiro,LUZ DEL SUR
3286,INLAND ENERGY SAC,CHIMBOTE1 220,CB00296INL,Retiro,LUZ DEL SUR
3287,INLAND ENERGY SAC,CARAPONGO 220,CB00294INL,Retiro,LUZ DEL SUR
3288,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00769HSR,Retiro,RM PACKING & SERVICE SOCIEDAD ANONIMA CERRADA
3289,ENGIE,MARCONA 60,CB00530ENG,Retiro,SEAL
3290,ENGIE,MARCONA 60,CL00158ENG,Retiro,SEAL
3291,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00403STA,Retiro,SERVICIOS TEXTILES ASOCIADOS SOCIEDAD ANONIMA CERR
3292,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00365STA,Retiro,CIFARMA S.A.C.
3293,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00401STA,Retiro,RESONANCIA MEDICA S.R.LTDA.
3294,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00405STA,Retiro,T Y R CONSTRUCCIONES Y SERVICIOS SOCIEDAD ANONIMA
3295,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00366STA,Retiro,CORPORACION GRAFICA UNIVERSAL S.A.C.
3296,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00364STA,Retiro,CENTRO EMPRESARIAL JUAN DE ARONA S.A.C
3297,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00391STA,Retiro,METRO INDUSTRIAS PLASTICAS SOCIEDAD ANON
3298,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00381STA,Retiro,INDUSTRIAS BERLIN S.A.C.
3299,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00379STA,Retiro,GRUPO MARNIC S.A.C.
3300,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00362STA,Retiro,ADMINISTRADORA CLINICA RICARDO PALMA S.A.
3301,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00395STA,Retiro,PLASTICOS ALSERSA S.R.LTDA
3302,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00400STA,Retiro,REPRESENTACIONES E IMPORTACIONES MIJ SOCIEDAD COME
3303,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00373STA,Retiro,FIDEPLAST ASTO S.A.C.
3304,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00375STA,Retiro,GEXIM S.A.C.
3305,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00385STA,Retiro,INMOBILIARIA TRIBOÑA S.A.C.
3306,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00372STA,Retiro,EUROPLAST S.A.C.
3307,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00384STA,Retiro,INMOBILIARIA SWISS CAPITALS S.A.C.
3308,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00398STA,Retiro,PROMOTORA MIRAFLORES S.A.C.
3309,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00374STA,Retiro,FRIGORIFICO CAMAL SAN PEDRO S.A.C.
3310,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00390STA,Retiro,LAVANDERIA INDUSTRIAL LANDEO S.A.C.
3311,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00376STA,Retiro,GLOBAL SALES SOLUTIONS LINE SL SUCURSAL EN PERU
3312,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00397STA,Retiro,POLI SHOES S.A.C.
3313,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00369STA,Retiro,EL MODELADOR S A
3314,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00393STA,Retiro,MOSELTEX S.A.
3315,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00392STA,Retiro,MIKY PLAST S.A.C.
3316,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00368STA,Retiro,DON GEORGE S.A.
3317,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00386STA,Retiro,INTERTEK TESTING SERVICES PERU S.A
3318,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00382STA,Retiro,INGENIERIA EN CARTONES Y PAPELES S.A.C
3319,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00367STA,Retiro,CORPORACION MG SOCIEDAD ANONIMA CERRADA
3320,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00394STA,Retiro,NIKKOPLAST S A
3321,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00380STA,Retiro,INDUSTRIAS ALIMENTICIAS CUSCO S.A.
