,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
3302,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00883KLL,Retiro,GRIFOS DIANA S.A.C.
3303,KALLPA GENERACION S.A.,SAN JUAN 220,CB00884KLL,Retiro,INKA´S BERRIES S.A.C.
3304,KALLPA GENERACION S.A.,SAN JUAN 220,CB00882KLL,Retiro,ESTACION SANTA MARIA S.A.C.
3305,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00887KLL,Retiro,SOLGAS S.A.
3306,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00885KLL,Retiro,PROYECTOS INMOBILIARIOS NUEVO HORIZONTE SOCIEDAD A
3307,KALLPA GENERACION S.A.,SAN JUAN 220,CB00886KLL,Retiro,SERVICIOS PLASTICOS INDUSTRIALES  S A
3308,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00758HSR,Retiro,EMPRESA EDITORA EL COMERCIO S.A.
3309,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00755HSR,Retiro,AGRICOLA SANTIAGO QUEIROLO S.A.C.
3310,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00761HSR,Retiro,INMOBILIARIA PACHACAMAC SAC
3311,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00757HSR,Retiro,BAC THOR S.A.C.
3312,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00764HSR,Retiro,MANUFACTURAS DE PASADORES Y CINTAS SAC - (MAPASAC)
3313,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00760HSR,Retiro,GAMING AND SERVICES S.A.C.
3314,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00766HSR,Retiro,TERPEL PERU S.A.C.
3315,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00759HSR,Retiro,ESTACION DE SERVICIOS EL PINO E.I.R.L.
3316,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00754HSR,Retiro,A & D QUIMICOS Y DIVERSOS S.A.
3317,ATRIA ENERGIA S.A.C.,LOS HEROES 66,CB00762HSR,Retiro,LADRILLERA SANTA RITA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
3318,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00767HSR,Retiro,CENTER PLAST AREQUIPA SAC.
3319,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00756HSR,Retiro,ASOCIACION DE COMERCIANTES EL ZAPATON DE GRAU
3320,ATRIA ENERGIA S.A.C.,LOS HEROES 66,CB00765HSR,Retiro,MEGA PESCA S.A.
3321,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00763HSR,Retiro,LADRILLERIA
3322,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00768HSR,Retiro,EMBOTELLADORA CARAL S.A.C.
3323,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00352STA,Retiro,PAPELERA REYES S.A.C
3324,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00361STA,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
3325,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00335STA,Retiro,ENERJET S.A.
3326,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00350STA,Retiro,OCONGALLA S.A.C.
3327,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00353STA,Retiro,PLASTICOS BASICOS DE EXPORTACION S.A.C.
3328,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00354STA,Retiro,PLASTICOS INDECOEL S.R.L
3329,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00357STA,Retiro,SERVICENTRO EL ASESOR SAC
3330,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00343STA,Retiro,INVERSIONES ALMET S.A.C.
3331,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00358STA,Retiro,SOLGAS S.A.
3332,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00336STA,Retiro,ESTACION DE SERVICIOS H & A SOCIEDAD ANONIMA CERRADA - ESTACION DE SERVICIOS H & A S.A.C.
3333,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00325STA,Retiro,ADMINISTRADORA CLINICA RICARDO PALMA S.A.
3334,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00331STA,Retiro,COMPUESTOS SINTETICOS S A
3335,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00341STA,Retiro,HILPLAST S.A.C.
3336,KALLPA GENERACION S.A.,NAZCA 22.9,CB00891KLL,Retiro,MINERA ESPAÑOLITA DEL SUR S.A.
3337,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00351STA,Retiro,ORGINOR NATURAL S.A.
3338,KALLPA GENERACION S.A.,NAZCA 22.9,CB00890KLL,Retiro,EMC GREEN GROUP S.A.
3339,KALLPA GENERACION S.A.,NAZCA 22.9,CB00892KLL,Retiro,PLANTA PROCESADORA ANGELES S.A.C.
3340,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00329STA,Retiro,CHR HANSEN S.A.
3341,KALLPA GENERACION S.A.,NAZCA 22.9,CB00888KLL,Retiro,AGRICOLA CHAPI S.A.
3342,KALLPA GENERACION S.A.,NAZCA 22.9,CB00889KLL,Retiro,AGRICOLA GUILI SOCIEDAD ANONIMA CERRADA - AGRICOLA
3343,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00332STA,Retiro,CORPORACION EL TRIGAL S.A.C.
3344,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00355STA,Retiro,POLI SHOES S.A.C.
3345,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00338STA,Retiro,GOLDEN INVESTMENT S.A.
3346,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00334STA,Retiro,EMPRESA DE TRANSPORTES Y SERVICIOS VIRGEN DE LA PUERTA S.A.
3347,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,HUACHO 220,CB00326STA,Retiro,AGROPACKERS SOCIEDAD ANONIMA CERRADA
3348,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00359STA,Retiro,TECNOPRESS S.A.C.
3349,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00328STA,Retiro,CENTRO CARNES S.R.L.
3350,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00345STA,Retiro,ITNI INVESTMENTS S.A.C.
3351,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00339STA,Retiro,GRIFO EL PACIFICO S.A.C.
3352,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00344STA,Retiro,INVERSIONES PECUARIAS LURIN S A
3353,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00346STA,Retiro,KANAY S.A.C.
3354,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00330STA,Retiro,CLEAN ENERGY DEL PERU S.R.L.
3355,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00349STA,Retiro,METALES INGENIERIA Y CONSTRUCCION S.A.C.
3356,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00340STA,Retiro,GRUPPE AR S.A.C.
3357,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00348STA,Retiro,MANUTTUPA PUCLLA LIDIO
3358,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00342STA,Retiro,INMOBILIARIA PACHACAMAC SAC
3359,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00327STA,Retiro,BAC THOR S.A.C.
3360,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00356STA,Retiro,REFRISA S.R.LTDA.
3361,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00347STA,Retiro,MANUFACTURAS DE PASADORES Y CINTAS SAC - (MAPASAC)
3362,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00337STA,Retiro,GAMING AND SERVICES S.A.C.
3363,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00360STA,Retiro,TERPEL PERU S.A.C.
3364,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00333STA,Retiro,EMBOTELLADORA CARAL S.A.C.
3365,CELEPSA,MARCONA 60,CB00184CLP,Retiro,ELECTRO DUNAS
3366,ENGIE,TRUJILLO 220,CB00524ENG,Retiro,PESQUERA DIAMANTE
3367,ENGIE,MOLLENDO 138,CB00523ENG,Retiro,PESQUERA DIAMANTE
3368,ENGIE,INDEPENDENCIA 220,CB00522ENG,Retiro,PESQUERA DIAMANTE
3369,ENGIE,CORACORA 60,CB00521ENG,Retiro,CIA MINERA PLATA DORADA S.A.
3370,FENIX POWER PERÚ,ZAPALLAL 220,CB00269FPP,Retiro,COELVISAC
3371,FENIX POWER PERÚ,CARAPONGO 220,CB00268FPP,Retiro,COELVISAC
3372,FENIX POWER PERÚ,CHAVARRIA 220,CB00265FPP,Retiro,CENCOSUD RETAIL PERU S.A.
3373,FENIX POWER PERÚ,PARAMONGA NUEVA 220,CB00266FPP,Retiro,CENCOSUD RETAIL PERU S.A.
3374,FENIX POWER PERÚ,SANTA ROSA 220,CB00267FPP,Retiro,CENCOSUD RETAIL PERU S.A.
3375,EGASA,MARCONA 60,CL00149EGA,Retiro,SOCIEDAD ELECT. DEL SUR OESTE
3376,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00903KLL,Retiro,TRITEMPLEX S.A.
3377,KALLPA GENERACION S.A.,SAN JUAN 220,CB00897KLL,Retiro,INMOBILIARIA PACHACAMAC SAC
3378,KALLPA GENERACION S.A.,PLANICIE220,CB00893KLL,Retiro,BAC THOR S.A.C.
3379,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00901KLL,Retiro,REFRISA S.R.LTDA.
3380,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00900KLL,Retiro,MANUFACTURAS DE PASADORES Y CINTAS SAC - (MAPASAC)
3381,KALLPA GENERACION S.A.,SAN JUAN 220,CB00896KLL,Retiro,GAMING AND SERVICES S.A.C.
3382,KALLPA GENERACION S.A.,SOCABAYA 220,CB00898KLL,Retiro,INVERSIONES COPROMAR S.R.L.
3383,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00902KLL,Retiro,TERPEL PERU S.A.C.
3384,KALLPA GENERACION S.A.,LOS HEROES 220,CB00894KLL,Retiro,EGA AGROINDUSTRIAL S.A.C.
3385,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00899KLL,Retiro,JJ ROE S.A.C.
3386,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00895KLL,Retiro,EMBOTELLADORA CARAL S.A.C.
3387,FENIX POWER PERÚ,CHAVARRIA 220,CB00271FPP,Retiro,CALSA PERU S.A.C.
3388,ENGIE,MARCONA 220,CB00528ENG,Retiro,MINERA SHOUXIN PERU S.A.
3389,ENGIE,PIURA OESTE 220,CB00526ENG,Retiro,COELVISAC
3390,ENGIE,SAN JUAN 220,CB00527ENG,Retiro,INRETAIL PHARMA S.A.
3391,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00024END,Retiro,NEPTUNIA S.A.
3392,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00019END,Retiro,METALPREN S A
3393,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00022END,Retiro,MULTIMERCADOS ZONALES S.A.
3394,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00030END,Retiro,VIPLASTIC PERU S A
3395,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00026END,Retiro,NEWPORT CAPITAL S.A.C.
3396,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00008END,Retiro,ALVAC S.A. - SUCURSAL DEL PERU
3397,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00010END,Retiro,CLOROX PERU S.A.
3398,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00011END,Retiro,CLOROX PERU S.A.
3399,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00013END,Retiro,CORPORACION AMERICANA DE PLASTICOS S.A.C.
3400,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00012END,Retiro,CONSTRUCCIONES ELECTROMECANICAS DELCROSA S.A. O DE
3401,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00014END,Retiro,ENVASES INDUSTRIALES S.A.C.
3402,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00015END,Retiro,INVERSIONES PERU PACIFICO S.A.
3403,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00017END,Retiro,MEDIFARMA S A
3404,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00018END,Retiro,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA
3405,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00020END,Retiro,MIXERCON S.A.
3406,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00021END,Retiro,MOLINOS CALCAREOS S.A.C.
3407,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00023END,Retiro,MULTIMERCADOS ZONALES S.A.
3408,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00025END,Retiro,NEPTUNIA S.A.
3409,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00027END,Retiro,SGS DEL PERU S.A.C.
3410,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00028END,Retiro,SGS DEL PERU S.A.C.
3411,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00029END,Retiro,SUPERMERCADOS PERUANOS S.A.
3412,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00007END,Retiro,ACEROS AREQUIPA
3413,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00009END,Retiro,CALIDAD PLASTICA S.A.C.
3414,ENEL DISTRIBUCIÓN - D,CHAVARRIA 220,DU00016END,Retiro,MARANATHA FISH S.A.C.
3415,FENIX POWER PERÚ,CHILCA REP 220,CB00270FPP,Retiro,NOVAPERU S.A.C.
3416,ENGIE,VENTANILLA 220,CB00529ENG,Retiro,IRON MOUNTAIN  S.A.
3417,INLAND ENERGY SAC,CHICLAYO 220,CB00295INL,Retiro,LUZ DEL SUR
3418,INLAND ENERGY SAC,PIURA OESTE 220,CB00297INL,Retiro,LUZ DEL SUR
3419,INLAND ENERGY SAC,CHIMBOTE1 220,CB00296INL,Retiro,LUZ DEL SUR
3420,INLAND ENERGY SAC,CARAPONGO 220,CB00294INL,Retiro,LUZ DEL SUR
3421,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00769HSR,Retiro,RM PACKING & SERVICE SOCIEDAD ANONIMA CERRADA
3422,ENGIE,MARCONA 60,CB00530ENG,Retiro,SEAL
3423,ENGIE,MARCONA 60,CL00158ENG,Retiro,SEAL
3424,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00403STA,Retiro,SERVICIOS TEXTILES ASOCIADOS SOCIEDAD ANONIMA CERR
3425,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00365STA,Retiro,CIFARMA S.A.C.
3426,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00401STA,Retiro,RESONANCIA MEDICA S.R.LTDA.
3427,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00405STA,Retiro,T Y R CONSTRUCCIONES Y SERVICIOS SOCIEDAD ANONIMA
3428,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00366STA,Retiro,CORPORACION GRAFICA UNIVERSAL S.A.C.
3429,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00364STA,Retiro,CENTRO EMPRESARIAL JUAN DE ARONA S.A.C
3430,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00391STA,Retiro,METRO INDUSTRIAS PLASTICAS SOCIEDAD ANON
3431,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00381STA,Retiro,INDUSTRIAS BERLIN S.A.C.
3432,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00379STA,Retiro,GRUPO MARNIC S.A.C.
3433,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00362STA,Retiro,ADMINISTRADORA CLINICA RICARDO PALMA S.A.
3434,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00395STA,Retiro,PLASTICOS ALSERSA S.R.LTDA
3435,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00400STA,Retiro,REPRESENTACIONES E IMPORTACIONES MIJ SOCIEDAD COME
3436,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00373STA,Retiro,FIDEPLAST ASTO S.A.C.
3437,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00375STA,Retiro,GEXIM S.A.C.
3438,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00385STA,Retiro,INMOBILIARIA TRIBOÑA S.A.C.
3439,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00372STA,Retiro,EUROPLAST S.A.C.
3440,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00384STA,Retiro,INMOBILIARIA SWISS CAPITALS S.A.C.
3441,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00398STA,Retiro,PROMOTORA MIRAFLORES S.A.C.
3442,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00374STA,Retiro,FRIGORIFICO CAMAL SAN PEDRO S.A.C.
3443,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00390STA,Retiro,LAVANDERIA INDUSTRIAL LANDEO S.A.C.
3444,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00376STA,Retiro,GLOBAL SALES SOLUTIONS LINE SL SUCURSAL EN PERU
3445,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00397STA,Retiro,POLI SHOES S.A.C.
3446,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00369STA,Retiro,EL MODELADOR S A
3447,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00393STA,Retiro,MOSELTEX S.A.
3448,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00392STA,Retiro,MIKY PLAST S.A.C.
3449,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00368STA,Retiro,DON GEORGE S.A.
3450,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00386STA,Retiro,INTERTEK TESTING SERVICES PERU S.A
3451,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00382STA,Retiro,INGENIERIA EN CARTONES Y PAPELES S.A.C
3452,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00367STA,Retiro,CORPORACION MG SOCIEDAD ANONIMA CERRADA
3453,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00394STA,Retiro,NIKKOPLAST S A
3454,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00380STA,Retiro,INDUSTRIAS ALIMENTICIAS CUSCO S.A.
3455,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00387STA,Retiro,LABORATORIOS FARMACEUTICOS MARKOS S.A
3456,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00388STA,Retiro,LABORATORIOS SMA.SAC
3457,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00396STA,Retiro,PLASTICOS INDECOEL S.R.L
3458,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00404STA,Retiro,SIROCO HOLDINGS S.A.C.
3459,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00378STA,Retiro,GRUPO LOPEZ HNOS. S.A.C.
3460,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00383STA,Retiro,INKA´S BERRIES S.A.C.
3461,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00371STA,Retiro,ESTACION SANTA MARIA S.A.C.
3462,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00399STA,Retiro,PROYECTOS INMOBILIARIOS NUEVO HORIZONTE SOCIEDAD A
3463,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00402STA,Retiro,SERVICIOS PLASTICOS INDUSTRIALES  S A
3464,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00370STA,Retiro,ESTACION DE SERVICIOS EL PINO E.I.R.L.
3465,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00363STA,Retiro,ASOCIACION DE COMERCIANTES EL ZAPATON DE GRAU
3466,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00377STA,Retiro,GRIFOS DIANA S.A.C.
3467,CELEPSA,CHILCA REP 220,CB00185CLP,Retiro,ASOCIACION CIVIL CLUB PLAYA BLANCA
3468,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00904KLL,Retiro,FABRICA DE ENVASES DE LATA LUX S A
3469,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00414EPE,Retiro,EMPRESA ALGODONERA S A
3470,ENEL GENERACION PERU S.A.A.,INDUSTRIALES 220,CB00415EPE,Retiro,INDUSTRIAL CROMOTEX S A
3471,ENEL GENERACION PERU S.A.A.,REPARTICIÓN 138,CB00416EPE,Retiro,JOY GLOBAL (PERU) S.A.C.
3472,ENEL GENERACION PERU S.A.A.,INDUSTRIALES 220,CB00417EPE,Retiro,VULCO PERU S.A.
3473,ENGIE,CHILCA REP 220,CB00532ENG,Retiro,COELVISAC
3474,ENGIE,CHAVARRIA 220,CB00531ENG,Retiro,COELVISAC
3475,ENGIE,CARIPA138,CB00533ENG,Retiro,ELECTROCENTRO
3476,ELECTROPERU,INDEPENDENCIA 10,CB00185ELP,Retiro,ADINELSA ADN
3477,ELECTROPERU,INDEPENDENCIA 60,CB00186ELP,Retiro,ADINELSA ADN
3478,ATRIA ENERGIA S.A.C.,MOLLENDO 138,CB00770HSR,Retiro,AGROQUISKAY S.A.C.
3479,ATRIA ENERGIA S.A.C.,MOLLENDO 138,CB00771HSR,Retiro,DIREPSUR S.C.R.LTDA.
3480,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00772HSR,Retiro,GONZALES ACCHA TERESA
3481,ATRIA ENERGIA S.A.C.,CANTERA 220,CB00774HSR,Retiro,JUNTA DE PROPIETARIOS DE LAS PLAYA LAS LOMAS DEL MAR
3482,ATRIA ENERGIA S.A.C.,CHIMBOTE1 138,CB00773HSR,Retiro,GROUP CORPORATION REYE'S S.A.C.
3483,ATRIA ENERGIA S.A.C.,VILLACURI 22.9,CB00775HSR,Retiro,AGRICOLA SANTIAGO QUEIROLO S.A.C.
3484,ENGIE,AGUAYTIA 220,CB00534ENG,Retiro,COELVISAC
3485,ENGIE,CHIMBOTE1 138,CB00535ENG,Retiro,COELVISAC
3486,KALLPA GENERACION S.A.,SAN JUAN 220,CB00908KLL,Retiro,ASOCIACION DEPORTIVA LOS INKAS GOLF CLUB
3487,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00910KLL,Retiro,DPI DEL PERU S.A.
3488,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00918KLL,Retiro,NESSUS HOTELES PERU S.A.
3489,KALLPA GENERACION S.A.,CHICLAYO 220,CB00917KLL,Retiro,NESSUS HOTELES PERU S.A.
3490,KALLPA GENERACION S.A.,CHICLAYO 220,CB00911KLL,Retiro,EMPRESA EDITORA EL COMERCIO S.A.
3491,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00912KLL,Retiro,ESTACION DE SERVICIOS EL PINO E.I.R.L.
3492,KALLPA GENERACION S.A.,VENTANILLA 220,CB00905KLL,Retiro,A & D QUIMICOS Y DIVERSOS S.A.
3493,KALLPA GENERACION S.A.,LOS HEROES 66,CB00914KLL,Retiro,LADRILLERA SANTA RITA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA
3494,KALLPA GENERACION S.A.,VENTANILLA 220,CB00909KLL,Retiro,CENTER PLAST AREQUIPA SAC.
3495,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00907KLL,Retiro,ASOCIACION DE COMERCIANTES EL ZAPATON DE GRAU
3496,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00906KLL,Retiro,AGRICOLA SANTIAGO QUEIROLO S.A.C.
3497,KALLPA GENERACION S.A.,LOS HEROES 66,CB00916KLL,Retiro,MEGA PESCA S.A.
3498,KALLPA GENERACION S.A.,CANTERA 220,CB00913KLL,Retiro,JUNTA DE PROPIETARIOS DE LAS PLAYA LAS LOMAS DEL MAR
3499,KALLPA GENERACION S.A.,SOCABAYA 220,CB00915KLL,Retiro,LADRILLERIA
3500,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00418EPE,Retiro,BSH ELECTRODOMESTICOS SAC
3501,ENGIE,INDEPENDENCIA 220,CB00537ENG,Retiro,COELVISAC
3502,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00776HSR,Retiro,ESTACION DE SERVICIOS HERCO S.A.C.
3503,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00778HSR,Retiro,SOUTH PACIFIC INTERNATIONAL S.A.C.
