,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
2549,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00587KLL,Retiro,E & K ASOCIADOS S.A.C.
2550,KALLPA GENERACION S.A.,ZAPALLAL 220,CB00588KLL,Retiro,EMPRESA DE TRANSPORTES Y SERVICIOS VIRGEN DE LA PUERTA S.A.
2551,KALLPA GENERACION S.A.,SAN JUAN 220,CB00589KLL,Retiro,ESTACION DE SERVICIOS GIO S.A.C.
2552,KALLPA GENERACION S.A.,SAN JUAN 220,CB00590KLL,Retiro,ESTACION DE SERVICIOS SAN JUANITO S.A.C.
2553,KALLPA GENERACION S.A.,ICA 220,CB00591KLL,Retiro,ESTACION EL OVALO E.I.R.L.
2554,KALLPA GENERACION S.A.,SAN JUAN 220,CB00592KLL,Retiro,ESTACION PACHACUTEC S.A.C
2555,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00593KLL,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
2556,KALLPA GENERACION S.A.,ZAPALLAL 220,CB00594KLL,Retiro,FABRIREX S.A.C.
2557,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00595KLL,Retiro,FABRITRADE S.A.C.
2558,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00596KLL,Retiro,FIBRAS QUIMICAS INDUSTRIALES S A
2559,KALLPA GENERACION S.A.,REPARTICIÓN 138,CB00597KLL,Retiro,GAM CORP S.A.
2560,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00598KLL,Retiro,GOLDEN INVESTMENT S.A.
2561,KALLPA GENERACION S.A.,TRUJILLO 220,CB00599KLL,Retiro,GOLF Y COUNTRY CLUB DE TRUJILLO
2562,KALLPA GENERACION S.A.,HUALLANCA 138,CB00601KLL,Retiro,GREENEX S.A.C.
2563,KALLPA GENERACION S.A.,VENTANILLA 220,CB00602KLL,Retiro,GRIFO EL PACIFICO S.A.C.
2564,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00603KLL,Retiro,H & E MADERAS S.A.C.
2565,KALLPA GENERACION S.A.,PLANICIE220,CB00604KLL,Retiro,HANALEI S.A.C
2566,KALLPA GENERACION S.A.,SAN JUAN 220,CB00605KLL,Retiro,I & G HISPANIA S.A.C.
2567,KALLPA GENERACION S.A.,CHICLAYO 220,CB00606KLL,Retiro,IMPORTACIONES SAVOY EIRL
2568,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00607KLL,Retiro,INCA FASHION SAC
2569,KALLPA GENERACION S.A.,CHILCA REP 220,CB00608KLL,Retiro,INDUPARK S.A.C.
2570,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00609KLL,Retiro,INDUSTRIA DE ESTAMPADOS METALICOS S.A.C.
2571,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00610KLL,Retiro,INDUSTRIA GRAFICA CIMAGRAF S.A.C.
2572,KALLPA GENERACION S.A.,ZAPALLAL 220,CB00611KLL,Retiro,INDUSTRIA PLASTICIR E.I.R.L.
2573,KALLPA GENERACION S.A.,ZORRITOS 220,CB00612KLL,Retiro,INDUSTRIA Y COMERCIALIZACION DE FRIO S.R.L.
2574,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00613KLL,Retiro,INMOBILIARIA AMERICAN GROUP
2575,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00614KLL,Retiro,INTERTEK TESTING SERVICES PERU S.A
2576,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00615KLL,Retiro,INVERSIONES LUMARCO SA
2577,KALLPA GENERACION S.A.,SAN JUAN 220,CB00616KLL,Retiro,INVERSIONES MAJE S.A.
2578,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00617KLL,Retiro,INVERSIONES PECUARIAS LURIN S A
2579,KALLPA GENERACION S.A.,PLANICIE220,CB00618KLL,Retiro,INVERSIONES PECUARIAS LURIN S A
2580,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00619KLL,Retiro,ITALICA SOCIETA MINERARIA DEL PERU S.A.C.
2581,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00620KLL,Retiro,ITNI INVESTMENTS S.A.C.
2582,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00621KLL,Retiro,JESHUA ADONAI S.A.C.
2583,KALLPA GENERACION S.A.,PUCALLPA 60,CB00622KLL,Retiro,JM UCAYALI S A C
2584,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00623KLL,Retiro,JUMAR PERU S.A.C.
2585,KALLPA GENERACION S.A.,SAN JUAN 220,CB00624KLL,Retiro,JUNTA DE PROPIETARIOS TORRE TEKTON
2586,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00625KLL,Retiro,LABORATORIOS GABBLAN S.A.C.
2587,KALLPA GENERACION S.A.,SAN JUAN 220,CB00626KLL,Retiro,LABORATORIOS INDUQUIMICA S.A
2588,KALLPA GENERACION S.A.,CHICLAYO 220,CB00628KLL,Retiro,LADRILLOS TYSON S.A.C.
2589,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00629KLL,Retiro,LAVANDERIA Y TINTORERIA DAJALL S.A.C.
2590,KALLPA GENERACION S.A.,PUCALLPA 60,CB00630KLL,Retiro,MADERAS Y TRIPLAYS DE EXPORTACION S.A.C.
2591,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00631KLL,Retiro,MAPFRE PERU COMPAÑIA DE SEGUROS Y REASEGUROS S.A.
2592,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00632KLL,Retiro,MAZAL CORP S.A
2593,KALLPA GENERACION S.A.,VENTANILLA 220,CB00633KLL,Retiro,MEGABUSINESS PERU S.A.C.
2594,KALLPA GENERACION S.A.,MARCONA 220,CB00634KLL,Retiro,MERCURIO E.I.R.L.
2595,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00635KLL,Retiro,MIKY PLAST S.A.C.
2596,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00636KLL,Retiro,MOSELTEX S.A.
2597,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00638KLL,Retiro,NIKKOPLAST S A
2598,KALLPA GENERACION S.A.,TRUJILLO 220,CB00639KLL,Retiro,OVOPACK S.R.L.
2599,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00640KLL,Retiro,PLASTICOS AGRICOLAS Y GEOMEMBRANAS S.A.C.
2600,KALLPA GENERACION S.A.,ZAPALLAL 220,CB00641KLL,Retiro,PLASTICOS S-MAS E.I.R.L.
2601,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00642KLL,Retiro,PROGRESO PERU S.A.C.
2602,KALLPA GENERACION S.A.,PUCALLPA 60,CB00643KLL,Retiro,SANSHIN AMAZON HERBAL SCIENCE  S.R.L.
2603,KALLPA GENERACION S.A.,SAN JUAN 220,CB00644KLL,Retiro,SEMILLAS Y GRANOS DEL SUR S.A.C.
2604,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00645KLL,Retiro,SERMARSU SOCIEDAD ANONIMA CERRADA
2605,KALLPA GENERACION S.A.,CANTERA 220,CB00646KLL,Retiro,SOCIEDAD AGRICOLA ARONA S.A.
2606,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00647KLL,Retiro,SOCIEDAD AGRICOLA VIRU S.A.
2607,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00648KLL,Retiro,SUMA INVERSIONES INMOBILIARIAS S.A.C.
2608,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00650KLL,Retiro,TERPEL PERU S.A.C.
2609,KALLPA GENERACION S.A.,SAN JUAN 220,CB00651KLL,Retiro,TERPEL PERU S.A.C.
2610,KALLPA GENERACION S.A.,SAN JUAN 220,CB00652KLL,Retiro,TINTOR.DE ALG.SAN FRANCISCO DE ASIS SRL
2611,KALLPA GENERACION S.A.,SAN JUAN 220,CB00649KLL,Retiro,TECNOFIL S A
2612,KALLPA GENERACION S.A.,SAN JUAN 220,CB00627KLL,Retiro,LABORATORIOS SMA.SAC
2613,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00580KLL,Retiro,CONS. ELECT. VILLACURI
2614,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00653KLL,Retiro,VARAYOC AGRO S.A.C
2615,KALLPA GENERACION S.A.,SOCABAYA 220,CB00566KLL,Retiro,ALSUR PERU S.A.C.
2616,KALLPA GENERACION S.A.,CACHIMAYO 138,CB00561KLL,Retiro,AGRICOLA ALSUR CUSCO S.A.C.
2617,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00634HSR,Retiro,GRUPO CARITA FELIZ S.A.
2618,ATRIA ENERGIA S.A.C.,GUADALUPE 220,CB00632HSR,Retiro,AGROINDUSTRIAL ESTANISLAO DEL CHIMU S.A.C.
2619,ATRIA ENERGIA S.A.C.,ZORRITOS 220,CB00633HSR,Retiro,CCORAL S.A
2620,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00636HSR,Retiro,YURA
2621,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00635HSR,Retiro,TECNOFILM S.A.C
2622,ENGIE,PARAMONGA NUEVA 220,CB00503ENG,Retiro,PESQUERA DIAMANTE
2623,TERMOCHILCA,VIZCARRA 220,CB00110TCH,Retiro,MINERA ANTAMINA
2624,TERMOCHILCA,PARAMONGA NUEVA 220,CB00109TCH,Retiro,MINERA ANTAMINA
2625,STATKRAFT S.A,CHAVARRIA 220,CB00238SKP,Retiro,MALL PLAZA PERÚ S.A.
2626,CELEPSA,CALLALLI 138,CB00172CLP,Retiro,MINERA ARES
2627,CELEPSA,MARCONA 220,CB00173CLP,Retiro,MINERA VETA DORADA S.A.C.
2628,ORAZUL ENERGY PERÚ,SAN JUAN 220,CB0074OEP,Retiro,CONSORCIO MICE - JOCEGAS
2629,ORAZUL ENERGY PERÚ,CHAVARRIA 220,CB0076OEP,Retiro,G3A GRIFOS S.A.C.
2630,ORAZUL ENERGY PERÚ,CHAVARRIA 220,CB0083OEP,Retiro,SERVICENTRO SHALOM SAC
2631,ORAZUL ENERGY PERÚ,ICA 220,CB0073OEP,Retiro,CONSORCIO ICA SOCIEDAD ANONIMA CERRADA
2632,ORAZUL ENERGY PERÚ,ALTO PRADERAS 220kV,CB0081OEP,Retiro,IBEROPLAST S.A.C.
2633,ORAZUL ENERGY PERÚ,ALTO PRADERAS 220kV,CB0082OEP,Retiro,QUIMTIA S.A.
2634,KALLPA GENERACION S.A.,TRUJILLO 220,CB00709KLL,Retiro,HIDRANDINA
2635,KALLPA GENERACION S.A.,GUADALUPE 60,CB00708KLL,Retiro,HIDRANDINA
2636,KALLPA GENERACION S.A.,YAUPI138,CB00683KLL,Retiro,ELECTROCENTRO
2637,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00755KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
2638,KALLPA GENERACION S.A.,QUENCORO 138,CB00758KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
2639,KALLPA GENERACION S.A.,ASIA 220,CB00756KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
2640,KALLPA GENERACION S.A.,BELAUNDE 138,CB00757KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
2641,KALLPA GENERACION S.A.,SAN JUAN 220,CB00761KLL,Retiro,TIENDAS PERUANAS SA
2642,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00712KLL,Retiro,HOMECENTERS PERUANOS
2643,KALLPA GENERACION S.A.,HUANUCO 138,CB00713KLL,Retiro,HOMECENTERS PERUANOS ORIENTE
2644,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00702KLL,Retiro,GEKA CORP S.A.C
2645,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00677KLL,Retiro,CORPORACIÓN ACEROS AREQUIPA (AREQUIPA)
2646,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00746KLL,Retiro,PGN GASNORTE S.A.C.
2647,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00760KLL,Retiro,TEJIDOS INDUSTRIALES DEL PACIFICO S.A.C. - TINPAC
2648,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00681KLL,Retiro,ECO - ACUICOLA SOCIEDAD ANONIMA CERRADA
2649,KALLPA GENERACION S.A.,CHICLAYO 220,CB00722KLL,Retiro,JAYANCA FRUITS S.A.C.
2650,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00729KLL,Retiro,LATERCER S.A.C.
2651,KALLPA GENERACION S.A.,TRUJILLO 220,CB00730KLL,Retiro,LATERCER S.A.C.
2652,KALLPA GENERACION S.A.,CHICLAYO 220,CB00727KLL,Retiro,LATERCER S.A.C.
2653,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00728KLL,Retiro,LATERCER S.A.C.
2654,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00736KLL,Retiro,MOLPACK DEL PERU S.A.
2655,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00720KLL,Retiro,INVERSIONES COMINDUSTRIA SOCIEDAD ANONIMA CERRADA
2656,KALLPA GENERACION S.A.,TRUJILLO 220,CB00682KLL,Retiro,EL ROCIO S.A.
2657,KALLPA GENERACION S.A.,LOMERA 220,CB00705KLL,Retiro,GRUPO SANTA ELENA S.A.
2658,KALLPA GENERACION S.A.,ZAPALLAL 220,CB00706KLL,Retiro,GRUPO SANTA ELENA S.A.
2659,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00704KLL,Retiro,GRUPO SANTA ELENA S.A.
2660,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00752KLL,Retiro,SAN MIGUEL FRUITS PERU S.A.
2661,KALLPA GENERACION S.A.,GUADALUPE 60,CB00751KLL,Retiro,SAN MIGUEL FRUITS PERU S.A.
2662,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00749KLL,Retiro,QUIMICA SUIZA SOCIEDAD ANONIMA CERRADA - QUIMICA S
2663,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00689KLL,Retiro,ENVASES LOS PINOS S.A.C.
2664,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00694KLL,Retiro,FITESA PERU S.A.C.
2665,KALLPA GENERACION S.A.,CARAPONGO 220,CB00692KLL,Retiro,FABRICA PERUANA DE ETERNIT
2666,KALLPA GENERACION S.A.,SAN JUAN 220,CB00665KLL,Retiro,CARVIMSA
2667,KALLPA GENERACION S.A.,SAN JUAN 220,CB00678KLL,Retiro,COTTON KNIT S.A.C.
2668,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00738KLL,Retiro,OCEANO SEAFOOD S.A.
2669,KALLPA GENERACION S.A.,HUALLANCA 138,CB00669KLL,Retiro,COMPAÑIA MINERA LINCUNA S.A.
2670,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00696KLL,Retiro,FRUITXCHANGE S.A.C
2671,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00750KLL,Retiro,REPRIND S.A.C.
2672,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00688KLL,Retiro,ENERJET S.A.
2673,KALLPA GENERACION S.A.,SAN JUAN 220,CB00701KLL,Retiro,GCZ INGENIEROS S.A.C.
2674,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00654KLL,Retiro,ACRICORP S.A.C.
2675,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00675KLL,Retiro,CORPORACION FRUTICOLA DE CHINCHA S.A.C.
2676,KALLPA GENERACION S.A.,ICA 220,CB00698KLL,Retiro,FUNDO SAN LUIS S.A.C.
2677,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00716KLL,Retiro,INDUSTRIA PERUANA DEL ACERO S.A.
2678,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00684KLL,Retiro,EMPACADORA Y PROCESADORA HUAMANI SAC
2679,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00685KLL,Retiro,EMPRESA  DE SERVICIOS  DE LOS AGRICULTORES  DE LAN
2680,KALLPA GENERACION S.A.,ICA 220,CB00742KLL,Retiro,PEAK QUALITY DEL PERU S.A.
2681,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00743KLL,Retiro,PEAK QUALITY DEL PERU S.A.
2682,KALLPA GENERACION S.A.,SAN JUAN 220,CB00724KLL,Retiro,KUNTUR COMERCIAL EIRL
2683,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00693KLL,Retiro,FILM PACK S.A.C.
2684,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00741KLL,Retiro,PACCU S A
2685,KALLPA GENERACION S.A.,ICA 220,CB00658KLL,Retiro,AGROPECUARIA SAN IGNACIO DE LOYOLA S.A.C. - AGRISI
2686,KALLPA GENERACION S.A.,ICA 220,CB00667KLL,Retiro,CIA.DE EXP.Y NEGOCIOS GNRLES.S.A.(COEXA)
2687,KALLPA GENERACION S.A.,ICA 220,CB00657KLL,Retiro,AGRO PARACAS S.A.
2688,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00731KLL,Retiro,MIK CARPE S.A.C.
2689,KALLPA GENERACION S.A.,CHICLAYO 220,CB00732KLL,Retiro,MOLINERA TROPICAL DEL NORTE SAC
2690,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00726KLL,Retiro,LANGOSTINERA CARDALITO S.A.C
2691,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00670KLL,Retiro,CONDUCTORES ELECTRICOS LIMA S A
2692,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00707KLL,Retiro,HACIENDA EL MONASTERIO SAC
2693,KALLPA GENERACION S.A.,MARCONA 220,CB00747KLL,Retiro,PLANTA PROCESADORA CAROLINA DEL SUR SAC
2694,KALLPA GENERACION S.A.,CHICLAYO 220,CB00735KLL,Retiro,MOLINOS LOS ANGELES S.R.L
2695,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00699KLL,Retiro,GAM CORP S.A.
2696,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00711KLL,Retiro,HILADOS ESPECIALES DEL SUR S.A.C.
2697,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00753KLL,Retiro,SANTIAGO QUEIROLO S.A.C.
2698,KALLPA GENERACION S.A.,ICA 220,CB00656KLL,Retiro,AGRICOLA SANTIAGO QUEIROLO S.A.C.
2699,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00721KLL,Retiro,INVERSIONES HOLDING PERU SOCIEDAD ANONIMA CERRADA
2700,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00676KLL,Retiro,CORPORACION TDN S.A.C.
2701,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00666KLL,Retiro,CERAMICOS PIURA S.A.C.
2702,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00664KLL,Retiro,CABLES ELECTRICOS BRANDE S.A.C.
2703,KALLPA GENERACION S.A.,TRUJILLO 220,CB00762KLL,Retiro,TUBERIAS PLASTICAS S.A.C.
2704,KALLPA GENERACION S.A.,CHICLAYO 220,CB00733KLL,Retiro,MOLINO SAN NICOLAS SAC
2705,KALLPA GENERACION S.A.,CHICLAYO 220,CB00690KLL,Retiro,ENVASES SAN NICOLAS SAC
2706,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00737KLL,Retiro,MONT BLANC EXPORT S.R LTDA
2707,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00754KLL,Retiro,SERVICIOS TEXTILES ASOCIADOS SOCIEDAD ANONIMA CERR
2708,KALLPA GENERACION S.A.,CAMPO ARMIÑO 220,CB00659KLL,Retiro,AJEPER
2709,KALLPA GENERACION S.A.,CHICLAYO 220,CB00660KLL,Retiro,AJEPER
2710,KALLPA GENERACION S.A.,MARCONA 220,CB00687KLL,Retiro,EMPRESA PROCESADORA ALONSO
2711,KALLPA GENERACION S.A.,MARCONA 220,CB00655KLL,Retiro,AGRICOLA ISPANA S.A.C.
2712,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00668KLL,Retiro,CIFARMA S.A.C.
2713,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00764KLL,Retiro,VITALINE SOCIEDAD ANONIMA CERRADA
2714,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00714KLL,Retiro,HOTEL RESTAURANT  LA HACIENDA  S.A.
2715,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00679KLL,Retiro,CURTIEMBRE LA PISQUENA SA
2716,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00766KLL,Retiro,Y & R AGRICOLA DUSHEDARE E.I.R.L.
2717,KALLPA GENERACION S.A.,ICA 220,CB00765KLL,Retiro,Y & R AGRICOLA DUSHEDARE E.I.R.L.
2718,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00674KLL,Retiro,CORPORACION FRIO CENTER DEL PERU S.A.C
2719,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CB00695KLL,Retiro,FROZEN FOODS SOCIEDAD ANONIMA CERRADA
2720,KALLPA GENERACION S.A.,CHICLAYO 220,CB00734KLL,Retiro,MOLINOS & CIA SEMPER SAC.
2721,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00767KLL,Retiro,YOBEL SUPPLY CHAIN MANAGEMENT S.A.
2722,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00672KLL,Retiro,CONGELADOS DANA S.A.
2723,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00710KLL,Retiro,HILADOS ANDINOS S.A.C.
2724,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00719KLL,Retiro,INDUSTRIAS MANRIQUE S.A.C.
2725,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00744KLL,Retiro,PERU OFFSET DIGITAL S.A.C.
2726,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00662KLL,Retiro,ALTA VIDDA GAS S.A.C.
2727,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00661KLL,Retiro,ALTA VIDDA GAS S.A.C.
2728,KALLPA GENERACION S.A.,CHICLAYO 220,CB00700KLL,Retiro,GANDULES INC SAC
2729,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00718KLL,Retiro,INDUSTRIAS C & M PLAST S.A.C.
2730,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00717KLL,Retiro,INDUSTRIAS BERLIN S.A.C.
2731,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00691KLL,Retiro,ESTACION DE SERVICIOS H & A SOCIEDAD ANONIMA CERRADA - ESTACION DE SERVICIOS H & A S.A.C.
2732,KALLPA GENERACION S.A.,SAN JUAN 220,CB00740KLL,Retiro,OPERACIONES Y SERVICIOS GENERALES S A
2733,KALLPA GENERACION S.A.,SAN JUAN 220,CB00680KLL,Retiro,DE FABRICA S.A.C EN LIQUIDACION
2734,KALLPA GENERACION S.A.,VENTANILLA 220,CB00671KLL,Retiro,CONDUCTORES METALICOS S.A.C.
2735,KALLPA GENERACION S.A.,PLANICIE220,CB00723KLL,Retiro,KANAY S.A.C.
2736,KALLPA GENERACION S.A.,LOMERA 220,CB00763KLL,Retiro,VERDEFLOR S.A.C.
2737,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00703KLL,Retiro,GRUPO ISAMISA S.A.C.
2738,KALLPA GENERACION S.A.,SAN JUAN 220,CB00663KLL,Retiro,BAC PETROL S.A.C
2739,ELECTROPERU,CALLALLI 138,CB00165ELP,Retiro,ADINELSA ADN
2740,ELECTROPERU,CHILCA REP 220,CB00166ELP,Retiro,ADINELSA ADN
2741,ELECTROPERU,SANTA ROSA 220,CB00174ELP,Retiro,ADINELSA ADN
2742,ELECTROPERU,HUACHO 220,CB00167ELP,Retiro,ADINELSA ADN
2743,ELECTROPERU,HUANCAVELICA 220,CB00168ELP,Retiro,ADINELSA ADN
2744,ELECTROPERU,ICA 220,CB00169ELP,Retiro,ADINELSA ADN
2745,ELECTROPERU,INDEPENDENCIA 220,CB00171ELP,Retiro,ADINELSA ADN
2746,CELEPSA,CACHIMAYO 138,CB00174CLP,Retiro,CATALINA HUANCA SOCIEDAD MINERA
2747,CELEPSA,MEDIO MUNDO 220,CL00119CLP,Retiro,ENEL DISTRIBUCION PERU
2748,CELEPSA,ZAPALLAL 220,CL00123CLP,Retiro,ENEL DISTRIBUCION PERU
2749,CELEPSA,LOMERA 220,CL00118CLP,Retiro,ENEL DISTRIBUCION PERU
2750,CELEPSA,CARABAYLLO 220,CL00115CLP,Retiro,ENEL DISTRIBUCION PERU
2751,CELEPSA,VENTANILLA 220,CL00122CLP,Retiro,ENEL DISTRIBUCION PERU
2752,CELEPSA,SANTA ROSA 220,CL00121CLP,Retiro,ENEL DISTRIBUCION PERU
2753,CELEPSA,PARAMONGA NUEVA 220,CL00120CLP,Retiro,ENEL DISTRIBUCION PERU
2754,CELEPSA,HUACHO 220,CL00117CLP,Retiro,ENEL DISTRIBUCION PERU
2755,CELEPSA,CHAVARRIA 220,CL00116CLP,Retiro,ENEL DISTRIBUCION PERU
2756,CELEPSA,SAN JUAN 220,CL00131CLP,Retiro,LUZ DEL SUR
2757,CELEPSA,SANTA ROSA 220,CL00132CLP,Retiro,LUZ DEL SUR
2758,CELEPSA,INDUSTRIALES 220,CL00129CLP,Retiro,LUZ DEL SUR
2759,CELEPSA,CHILCA REP 220,CL00128CLP,Retiro,LUZ DEL SUR
2760,CELEPSA,ALTO PRADERAS 220kV,CL00124CLP,Retiro,LUZ DEL SUR
2761,CELEPSA,ASIA 220,CL00125CLP,Retiro,LUZ DEL SUR
2762,CELEPSA,PLANICIE220,CL00130CLP,Retiro,LUZ DEL SUR
2763,CELEPSA,CARAPONGO 220,CL00127CLP,Retiro,LUZ DEL SUR
2764,CELEPSA,CANTERA 220,CL00126CLP,Retiro,LUZ DEL SUR
2765,CELEPSA RENOVABLES S.R.L.,MEDIO MUNDO 220,CL00005CLR,Retiro,ENEL DISTRIBUCION PERU
2766,CELEPSA RENOVABLES S.R.L.,ZAPALLAL 220,CL00009CLR,Retiro,ENEL DISTRIBUCION PERU
2767,CELEPSA RENOVABLES S.R.L.,LOMERA 220,CL00004CLR,Retiro,ENEL DISTRIBUCION PERU
2768,CELEPSA RENOVABLES S.R.L.,CARABAYLLO 220,CL00001CLR,Retiro,ENEL DISTRIBUCION PERU
2769,CELEPSA RENOVABLES S.R.L.,VENTANILLA 220,CL00008CLR,Retiro,ENEL DISTRIBUCION PERU
2770,CELEPSA RENOVABLES S.R.L.,SANTA ROSA 220,CL00007CLR,Retiro,ENEL DISTRIBUCION PERU
2771,CELEPSA RENOVABLES S.R.L.,PARAMONGA NUEVA 220,CL00006CLR,Retiro,ENEL DISTRIBUCION PERU
2772,CELEPSA RENOVABLES S.R.L.,HUACHO 220,CL00003CLR,Retiro,ENEL DISTRIBUCION PERU
2773,CELEPSA RENOVABLES S.R.L.,CHAVARRIA 220,CL00002CLR,Retiro,ENEL DISTRIBUCION PERU
2774,CELEPSA RENOVABLES S.R.L.,SAN JUAN 220,CL00017CLR,Retiro,LUZ DEL SUR
2775,CELEPSA RENOVABLES S.R.L.,SANTA ROSA 220,CL00018CLR,Retiro,LUZ DEL SUR
2776,CELEPSA RENOVABLES S.R.L.,INDUSTRIALES 220,CL00015CLR,Retiro,LUZ DEL SUR
2777,CELEPSA RENOVABLES S.R.L.,CHILCA REP 220,CL00014CLR,Retiro,LUZ DEL SUR
2778,CELEPSA RENOVABLES S.R.L.,ALTO PRADERAS 220kV,CL00010CLR,Retiro,LUZ DEL SUR
2779,CELEPSA RENOVABLES S.R.L.,ASIA 220,CL00011CLR,Retiro,LUZ DEL SUR
